"gameorder","game_id","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast","notes"
62629,"201502100LAL","NBA",0,2015,"2/10/2015",52,0,"LAL","Lakers",96,1352.8156,1340.8494,24.767725,"DEN","Nuggets",106,1412.4008,1424.3669,"H","L",0.55790067,""
62630,"201502100MEM","NBA",1,2015,"2/10/2015",52,0,"BRK","Nets",86,1444.7144,1442.5021,34.546696,"MEM","Grizzlies",95,1657.1327,1659.345,"A","L",0.14204293,""
62630,"201502100MEM","NBA",0,2015,"2/10/2015",52,0,"MEM","Grizzlies",95,1657.1327,1659.345,56.439472,"BRK","Nets",86,1444.7144,1442.5021,"H","W",0.85795707,""
62631,"201502100PHO","NBA",1,2015,"2/10/2015",52,0,"HOU","Rockets",127,1601.2593,1612.9552,52.089424,"PHO","Suns",118,1554.0601,1542.3641,"A","W",0.42459321,""
62631,"201502100PHO","NBA",0,2015,"2/10/2015",54,0,"PHO","Suns",118,1554.0601,1542.3641,44.955341,"HOU","Rockets",127,1601.2593,1612.9552,"H","L",0.57540679,""
62632,"201502110BOS","NBA",0,2015,"2/11/2015",51,0,"BOS","Celtics",89,1408.5826,1415.5992,31.82836,"ATL","Hawks",88,1691.2881,1684.2715,"H","W",0.25889167,""
62632,"201502110BOS","NBA",1,2015,"2/11/2015",54,0,"ATL","Hawks",88,1691.2881,1684.2715,58.627853,"BOS","Celtics",89,1408.5826,1415.5992,"A","L",0.7411083,""
62633,"201502110CLE","NBA",1,2015,"2/11/2015",52,0,"MIA","Heat",93,1460.9044,1453.6556,35.692505,"CLE","Cavaliers",113,1547.7561,1555.0049,"A","L",0.25433868,""
62633,"201502110CLE","NBA",0,2015,"2/11/2015",54,0,"CLE","Cavaliers",113,1547.7561,1555.0049,46.26442,"MIA","Heat",93,1460.9044,1453.6556,"H","W",0.74566132,""
62634,"201502110DAL","NBA",1,2015,"2/11/2015",53,0,"UTA","Jazz",82,1457.307,1455.0428,35.835644,"DAL","Mavericks",87,1605.9801,1608.2443,"A","L",0.19286859,""
62634,"201502110DAL","NBA",0,2015,"2/11/2015",55,0,"DAL","Mavericks",87,1605.9801,1608.2443,51.62994,"UTA","Jazz",82,1457.307,1455.0428,"H","W",0.80713141,""
62635,"201502110DET","NBA",0,2015,"2/11/2015",54,0,"DET","Pistons",87,1464.4424,1453.0892,35.634098,"SAS","Spurs",104,1629.3448,1640.698,"H","L",0.40766934,""
62635,"201502110DET","NBA",1,2015,"2/11/2015",53,0,"SAS","Spurs",104,1629.3448,1640.698,54.731472,"DET","Pistons",87,1464.4424,1453.0892,"A","W",0.59233069,""
62636,"201502110LAC","NBA",1,2015,"2/11/2015",53,0,"HOU","Rockets",95,1612.9552,1604.9774,51.309612,"LAC","Clippers",110,1639.01,1646.9878,"A","L",0.32615447,""
62636,"201502110LAC","NBA",0,2015,"2/11/2015",54,0,"LAC","Clippers",110,1639.01,1646.9878,55.314049,"HOU","Rockets",95,1612.9552,1604.9774,"H","W",0.67384553,""
62637,"201502110MIL","NBA",1,2015,"2/11/2015",52,0,"SAC","Kings",103,1375.2456,1372.6279,27.665554,"MIL","Bucks",111,1544.3787,1546.9963,"A","L",0.17519397,""
62637,"201502110MIL","NBA",0,2015,"2/11/2015",53,0,"MIL","Bucks",111,1544.3787,1546.9963,45.436146,"SAC","Kings",103,1375.2456,1372.6279,"H","W",0.82480603,""
62638,"201502110MIN","NBA",1,2015,"2/11/2015",51,0,"GSW","Warriors",94,1722.8248,1724.374,61.900963,"MIN","Timberwolves",91,1346.3739,1344.8247,"A","W",0.83081007,""
62638,"201502110MIN","NBA",0,2015,"2/11/2015",53,0,"MIN","Timberwolves",91,1346.3739,1344.8247,25.12077,"GSW","Warriors",94,1722.8248,1724.374,"H","L",0.1691899,""
62639,"201502110NOP","NBA",0,2015,"2/11/2015",53,0,"NOP","Pelicans",93,1484.4392,1465.6115,36.930115,"IND","Pacers",106,1449.2939,1468.1217,"H","L",0.68523997,""
62639,"201502110NOP","NBA",1,2015,"2/11/2015",54,0,"IND","Pacers",106,1449.2939,1468.1217,37.190998,"NOP","Pelicans",93,1484.4392,1465.6115,"A","W",0.31476003,""
62640,"201502110OKC","NBA",0,2015,"2/11/2015",53,0,"OKC","Thunder",105,1593.9595,1606.2809,51.437588,"MEM","Grizzlies",89,1659.345,1647.0236,"H","W",0.54965013,""
62640,"201502110OKC","NBA",1,2015,"2/11/2015",53,0,"MEM","Grizzlies",89,1659.345,1647.0236,55.317341,"OKC","Thunder",105,1593.9595,1606.2809,"A","L",0.45034987,""
62641,"201502110ORL","NBA",0,2015,"2/11/2015",56,0,"ORL","Magic",89,1305.6326,1311.0895,22.217161,"NYK","Knicks",83,1318.6628,1313.2059,"H","W",0.62260926,""
62641,"201502110ORL","NBA",1,2015,"2/11/2015",53,0,"NYK","Knicks",83,1318.6628,1313.2059,22.393009,"ORL","Magic",89,1305.6326,1311.0895,"A","L",0.37739074,""
62642,"201502110POR","NBA",1,2015,"2/11/2015",53,0,"LAL","Lakers",86,1340.8494,1338.7585,24.583178,"POR","Trailblazers",102,1627.6755,1629.7664,"A","L",0.097373903,""
62642,"201502110POR","NBA",0,2015,"2/11/2015",53,0,"POR","Trailblazers",102,1627.6755,1629.7664,53.704056,"LAL","Lakers",86,1340.8494,1338.7585,"H","W",0.9026261,""
62643,"201502110TOR","NBA",1,2015,"2/11/2015",54,0,"WAS","Wizards",93,1542.4559,1539.6417,44.672245,"TOR","Raptors",95,1572.2454,1575.0596,"A","L",0.32144743,""
62643,"201502110TOR","NBA",0,2015,"2/11/2015",53,0,"TOR","Raptors",95,1572.2454,1575.0596,48.318054,"WAS","Wizards",93,1542.4559,1539.6417,"H","W",0.67855257,""
62644,"201502120CHI","NBA",1,2015,"2/12/2015",55,0,"CLE","Cavaliers",98,1555.0049,1546.8285,45.418743,"CHI","Bulls",113,1575.6992,1583.8756,"A","L",0.33297229,""
62644,"201502120CHI","NBA",0,2015,"2/12/2015",54,0,"CHI","Bulls",113,1575.6992,1583.8756,49.209614,"CLE","Cavaliers",98,1555.0049,1546.8285,"H","W",0.66702771,""
62645,"201502190LAC","NBA",1,2015,"2/19/2015",54,0,"SAS","Spurs",115,1640.698,1636.5988,54.348377,"LAC","Clippers",119,1646.9878,1651.087,"A","L",0.35163659,""
62645,"201502190LAC","NBA",0,2015,"2/19/2015",55,0,"LAC","Clippers",119,1646.9878,1651.087,55.690239,"SAS","Spurs",115,1640.698,1636.5988,"H","W",0.64836341,""
62646,"201502190OKC","NBA",1,2015,"2/19/2015",56,0,"DAL","Mavericks",89,1608.2443,1599.192,50.739037,"OKC","Thunder",104,1606.2809,1615.3331,"A","L",0.36254293,""
62646,"201502190OKC","NBA",0,2015,"2/19/2015",54,0,"OKC","Thunder",104,1606.2809,1615.3331,52.320229,"DAL","Mavericks",89,1608.2443,1599.192,"H","W",0.63745707,""
62647,"201502200ATL","NBA",1,2015,"2/20/2015",54,0,"TOR","Raptors",105,1575.0596,1610.4866,51.84901,"ATL","Hawks",80,1684.2715,1648.8445,"A","W",0.23070753,""
62647,"201502200ATL","NBA",0,2015,"2/20/2015",55,0,"ATL","Hawks",80,1684.2715,1648.8445,55.484783,"TOR","Raptors",105,1575.0596,1610.4866,"H","L",0.76929247,""
62648,"201502200DAL","NBA",0,2015,"2/20/2015",57,0,"DAL","Mavericks",111,1599.192,1606.7211,51.480755,"HOU","Rockets",100,1604.9774,1597.4484,"H","W",0.63235724,""
62648,"201502200DAL","NBA",1,2015,"2/20/2015",54,0,"HOU","Rockets",100,1604.9774,1597.4484,50.566277,"DAL","Mavericks",111,1599.192,1606.7211,"A","L",0.36764276,""
62649,"201502200DET","NBA",0,2015,"2/20/2015",55,0,"DET","Pistons",100,1453.0892,1463.9508,36.75771,"CHI","Bulls",91,1583.8756,1573.014,"H","W",0.45581043,""
62649,"201502200DET","NBA",1,2015,"2/20/2015",55,0,"CHI","Bulls",91,1583.8756,1573.014,48.11013,"DET","Pistons",100,1453.0892,1463.9508,"A","L",0.54418957,""
62650,"201502200GSW","NBA",1,2015,"2/20/2015",55,0,"SAS","Spurs",99,1636.5988,1631.7483,53.891693,"GSW","Warriors",110,1724.374,1729.2245,"A","L",0.25333172,""
62650,"201502200GSW","NBA",0,2015,"2/20/2015",52,0,"GSW","Warriors",110,1724.374,1729.2245,62.275146,"SAS","Spurs",99,1636.5988,1631.7483,"H","W",0.74666828,""
62651,"201502200LAL","NBA",1,2015,"2/20/2015",53,0,"BRK","Nets",114,1442.5021,1452.1023,35.532379,"LAL","Lakers",105,1338.7585,1329.1583,"A","W",0.50538719,""
62651,"201502200LAL","NBA",0,2015,"2/20/2015",54,0,"LAL","Lakers",105,1338.7585,1329.1583,23.746012,"BRK","Nets",114,1442.5021,1452.1023,"H","L",0.49461284,""
62652,"201502200MIL","NBA",0,2015,"2/20/2015",54,0,"MIL","Bucks",89,1546.9963,1550.3455,45.783009,"DEN","Nuggets",81,1424.3669,1421.0178,"H","W",0.78271484,""
62652,"201502200MIL","NBA",1,2015,"2/20/2015",54,0,"DEN","Nuggets",81,1424.3669,1421.0178,32.369946,"MIL","Bucks",89,1546.9963,1550.3455,"A","L",0.21728516,""
62653,"201502200MIN","NBA",1,2015,"2/20/2015",55,0,"PHO","Suns",109,1542.3641,1535.6895,44.260635,"MIN","Timberwolves",111,1344.8247,1351.4994,"A","L",0.6367954,""
62653,"201502200MIN","NBA",0,2015,"2/20/2015",54,0,"MIN","Timberwolves",111,1344.8247,1351.4994,25.719795,"PHO","Suns",109,1542.3641,1535.6895,"H","W",0.3632046,""
62654,"201502200NYK","NBA",0,2015,"2/20/2015",54,0,"NYK","Knicks",87,1313.2059,1297.2582,21.089561,"MIA","Heat",111,1453.6556,1469.6034,"H","L",0.44204977,""
62654,"201502200NYK","NBA",1,2015,"2/20/2015",53,0,"MIA","Heat",111,1453.6556,1469.6034,37.345131,"NYK","Knicks",87,1313.2059,1297.2582,"A","W",0.55795026,""
62655,"201502200ORL","NBA",0,2015,"2/20/2015",57,0,"ORL","Magic",95,1311.0895,1324.3951,23.336977,"NOP","Pelicans",84,1465.6115,1452.3058,"H","W",0.42217436,""
62655,"201502200ORL","NBA",1,2015,"2/20/2015",54,0,"NOP","Pelicans",84,1465.6115,1452.3058,35.553345,"ORL","Magic",95,1311.0895,1324.3951,"A","L",0.57782567,""
62656,"201502200PHI","NBA",0,2015,"2/20/2015",54,0,"PHI","Sixers",95,1304.0674,1295.5023,20.949121,"IND","Pacers",106,1468.1217,1476.6868,"H","L",0.40884882,""
62656,"201502200PHI","NBA",1,2015,"2/20/2015",55,0,"IND","Pacers",106,1468.1217,1476.6868,38.083355,"PHI","Sixers",95,1304.0674,1295.5023,"A","W",0.59115118,""
62657,"201502200SAC","NBA",0,2015,"2/20/2015",53,0,"SAC","Kings",109,1372.6279,1379.8984,28.351601,"BOS","Celtics",101,1415.5992,1408.3287,"H","W",0.58134168,""
62657,"201502200SAC","NBA",1,2015,"2/20/2015",52,0,"BOS","Celtics",101,1415.5992,1408.3287,31.106964,"SAC","Kings",109,1372.6279,1379.8984,"A","L",0.41865832,""
62658,"201502200UTA","NBA",1,2015,"2/20/2015",54,0,"POR","Trailblazers",76,1629.7664,1611.6467,51.962097,"UTA","Jazz",92,1455.0428,1473.1625,"A","L",0.6059078,""
62658,"201502200UTA","NBA",0,2015,"2/20/2015",54,0,"UTA","Jazz",92,1455.0428,1473.1625,37.715786,"POR","Trailblazers",76,1629.7664,1611.6467,"H","W",0.39409217,""
62659,"201502200WAS","NBA",1,2015,"2/20/2015",56,0,"CLE","Cavaliers",127,1546.8285,1582.2587,49.046669,"WAS","Wizards",89,1539.6417,1504.2115,"A","W",0.36952013,""
62659,"201502200WAS","NBA",0,2015,"2/20/2015",55,0,"WAS","Wizards",89,1539.6417,1504.2115,40.965645,"CLE","Cavaliers",127,1546.8285,1582.2587,"H","L",0.63047987,""
62660,"201502210CHI","NBA",0,2015,"2/21/2015",56,0,"CHI","Bulls",112,1573.014,1576.9714,48.512039,"PHO","Suns",107,1535.6895,1531.7321,"H","W",0.68793952,""
62660,"201502210CHI","NBA",1,2015,"2/21/2015",56,0,"PHO","Suns",107,1535.6895,1531.7321,43.847832,"CHI","Bulls",112,1573.014,1576.9714,"A","L",0.31206048,""
62661,"201502210CHO","NBA",0,2015,"2/21/2015",53,0,"CHO","Hornets",103,1446.2172,1439.8104,34.271648,"OKC","Thunder",110,1615.3331,1621.7399,"H","L",0.40182576,""
62661,"201502210CHO","NBA",1,2015,"2/21/2015",55,0,"OKC","Thunder",110,1615.3331,1621.7399,52.938183,"CHO","Hornets",103,1446.2172,1439.8104,"A","W",0.59817421,""
62662,"201502210HOU","NBA",1,2015,"2/21/2015",55,0,"TOR","Raptors",76,1610.4866,1598.1295,50.633808,"HOU","Rockets",98,1597.4484,1609.8054,"A","L",0.37740147,""
62662,"201502210HOU","NBA",0,2015,"2/21/2015",55,0,"HOU","Rockets",98,1597.4484,1609.8054,51.782532,"TOR","Raptors",76,1610.4866,1598.1295,"H","W",0.62259853,""
62663,"201502210LAC","NBA",1,2015,"2/21/2015",54,0,"SAC","Kings",99,1379.8984,1376.6,28.039356,"LAC","Clippers",126,1651.087,1654.3855,"A","L",0.10557747,""
62663,"201502210LAC","NBA",0,2015,"2/21/2015",56,0,"LAC","Clippers",126,1651.087,1654.3855,55.990898,"SAC","Kings",99,1379.8984,1376.6,"H","W",0.89442253,""
62664,"201502210MIA","NBA",1,2015,"2/21/2015",55,0,"NOP","Pelicans",105,1452.3058,1471.1172,37.502712,"MIA","Heat",91,1469.6034,1450.792,"A","W",0.33732915,""
62664,"201502210MIA","NBA",0,2015,"2/21/2015",54,0,"MIA","Heat",91,1469.6034,1450.792,35.397438,"NOP","Pelicans",105,1452.3058,1471.1172,"H","L",0.66267085,""
62665,"201502220DAL","NBA",0,2015,"2/22/2015",58,0,"DAL","Mavericks",92,1606.7211,1609.9341,51.795094,"CHO","Hornets",81,1439.8104,1436.5974,"H","W",0.82294971,""
62665,"201502220DAL","NBA",1,2015,"2/22/2015",54,0,"CHO","Hornets",81,1439.8104,1436.5974,33.944145,"DAL","Mavericks",92,1606.7211,1609.9341,"A","L",0.17705029,""
62666,"201502220DET","NBA",0,2015,"2/22/2015",56,0,"DET","Pistons",106,1463.9508,1475.5499,37.964733,"WAS","Wizards",89,1504.2115,1492.6124,"H","W",0.58513439,""
62666,"201502220DET","NBA",1,2015,"2/22/2015",56,0,"WAS","Wizards",89,1504.2115,1492.6124,39.749336,"DET","Pistons",106,1463.9508,1475.5499,"A","L",0.41486561,""
62667,"201502220IND","NBA",1,2015,"2/22/2015",53,0,"GSW","Warriors",98,1729.2245,1716.7808,61.305634,"IND","Pacers",104,1476.6868,1489.1305,"A","L",0.70642376,""
62667,"201502220IND","NBA",0,2015,"2/22/2015",56,0,"IND","Pacers",104,1476.6868,1489.1305,39.384548,"GSW","Warriors",98,1729.2245,1716.7808,"H","W",0.29357627,""
62668,"201502220LAL","NBA",1,2015,"2/22/2015",53,0,"BOS","Celtics",111,1408.3287,1400.5493,30.342222,"LAL","Lakers",118,1329.1583,1336.9377,"A","L",0.47005969,""
62668,"201502220LAL","NBA",0,2015,"2/22/2015",55,0,"LAL","Lakers",118,1329.1583,1336.9377,24.423105,"BOS","Celtics",111,1408.3287,1400.5493,"H","W",0.52994031,""
62669,"201502220MIL","NBA",1,2015,"2/22/2015",56,0,"ATL","Hawks",97,1648.8445,1659.9167,56.490917,"MIL","Bucks",86,1550.3455,1539.2732,"A","W",0.49783993,""
62669,"201502220MIL","NBA",0,2015,"2/22/2015",55,0,"MIL","Bucks",86,1550.3455,1539.2732,44.633896,"ATL","Hawks",97,1648.8445,1659.9167,"H","L",0.50216007,""
62670,"201502220NYK","NBA",1,2015,"2/22/2015",57,0,"CLE","Cavaliers",101,1582.2587,1589.061,49.73032,"NYK","Knicks",83,1297.2582,1290.4558,"A","W",0.74363506,""
62670,"201502220NYK","NBA",0,2015,"2/22/2015",55,0,"NYK","Knicks",83,1297.2582,1290.4558,20.548918,"CLE","Cavaliers",101,1582.2587,1589.061,"H","L",0.25636494,""
62671,"201502220OKC","NBA",1,2015,"2/22/2015",55,0,"DEN","Nuggets",94,1421.0178,1416.3678,31.904978,"OKC","Thunder",119,1621.7399,1626.3899,"A","L",0.15044755,""
62671,"201502220OKC","NBA",0,2015,"2/22/2015",56,0,"OKC","Thunder",119,1621.7399,1626.3899,53.383034,"DEN","Nuggets",94,1421.0178,1416.3678,"H","W",0.84955245,""
62672,"201502220ORL","NBA",0,2015,"2/22/2015",58,0,"ORL","Magic",103,1324.3951,1328.5109,23.690163,"PHI","Sixers",98,1295.5023,1291.3866,"H","W",0.6774258,""
62672,"201502220ORL","NBA",1,2015,"2/22/2015",55,0,"PHI","Sixers",98,1295.5023,1291.3866,20.622349,"ORL","Magic",103,1324.3951,1328.5109,"A","L",0.3225742,""
62673,"201502220POR","NBA",1,2015,"2/22/2015",54,0,"MEM","Grizzlies",98,1647.0236,1656.6772,56.198708,"POR","Trailblazers",92,1611.6467,1601.993,"A","W",0.40805763,""
62673,"201502220POR","NBA",0,2015,"2/22/2015",55,0,"POR","Trailblazers",92,1611.6467,1601.993,51.0158,"MEM","Grizzlies",98,1647.0236,1656.6772,"H","L",0.59194237,""
62674,"201502230CHI","NBA",0,2015,"2/23/2015",57,0,"CHI","Bulls",87,1576.9714,1584.8634,49.309025,"MIL","Bucks",71,1539.2732,1531.3812,"H","W",0.6884011,""
62674,"201502230CHI","NBA",1,2015,"2/23/2015",56,0,"MIL","Bucks",71,1539.2732,1531.3812,43.811207,"CHI","Bulls",87,1576.9714,1584.8634,"A","L",0.3115989,""
62675,"201502230DEN","NBA",1,2015,"2/23/2015",54,0,"BRK","Nets",110,1452.1023,1478.0378,38.224392,"DEN","Nuggets",82,1416.3678,1390.4323,"A","W",0.40855503,""
62675,"201502230DEN","NBA",0,2015,"2/23/2015",56,0,"DEN","Nuggets",82,1416.3678,1390.4323,29.359529,"BRK","Nets",110,1452.1023,1478.0378,"H","L",0.59144497,""
62676,"201502230HOU","NBA",0,2015,"2/23/2015",56,0,"HOU","Rockets",113,1609.8054,1611.736,51.970787,"MIN","Timberwolves",102,1351.4994,1349.5688,"H","W",0.88721216,""
62676,"201502230HOU","NBA",1,2015,"2/23/2015",55,0,"MIN","Timberwolves",102,1351.4994,1349.5688,25.545738,"HOU","Rockets",113,1609.8054,1611.736,"A","L",0.11278784,""
62677,"201502230LAC","NBA",0,2015,"2/23/2015",57,0,"LAC","Clippers",87,1654.3855,1646.6588,55.283737,"MEM","Grizzlies",90,1656.6772,1664.4039,"H","L",0.63702011,""
62677,"201502230LAC","NBA",1,2015,"2/23/2015",55,0,"MEM","Grizzlies",90,1656.6772,1664.4039,56.892651,"LAC","Clippers",87,1654.3855,1646.6588,"A","W",0.36297989,""
62678,"201502230MIA","NBA",1,2015,"2/23/2015",56,0,"PHI","Sixers",108,1291.3866,1288.0411,20.359238,"MIA","Heat",119,1450.792,1454.1375,"A","L",0.18343329,""
62678,"201502230MIA","NBA",0,2015,"2/23/2015",55,0,"MIA","Heat",119,1450.792,1454.1375,35.742207,"PHI","Sixers",108,1291.3866,1288.0411,"H","W",0.81656671,""
62679,"201502230NOP","NBA",0,2015,"2/23/2015",56,0,"NOP","Pelicans",100,1471.1172,1477.2747,38.144714,"TOR","Raptors",97,1598.1295,1591.972,"H","W",0.46120426,""
62679,"201502230NOP","NBA",1,2015,"2/23/2015",56,0,"TOR","Raptors",97,1598.1295,1591.972,50.021362,"NOP","Pelicans",100,1471.1172,1477.2747,"A","L",0.53879571,""
62680,"201502230PHO","NBA",1,2015,"2/23/2015",54,0,"BOS","Celtics",115,1400.5493,1414.2083,31.689863,"PHO","Suns",110,1531.7321,1518.0731,"A","W",0.20902795,""
62680,"201502230PHO","NBA",0,2015,"2/23/2015",57,0,"PHO","Suns",110,1531.7321,1518.0731,42.419094,"BOS","Celtics",115,1400.5493,1414.2083,"H","L",0.79097205,""
62681,"201502230UTA","NBA",1,2015,"2/23/2015",56,0,"SAS","Spurs",81,1631.7483,1619.8298,52.754555,"UTA","Jazz",90,1473.1625,1485.0809,"A","L",0.5835216,""
62681,"201502230UTA","NBA",0,2015,"2/23/2015",55,0,"UTA","Jazz",90,1473.1625,1485.0809,38.960613,"SAS","Spurs",81,1631.7483,1619.8298,"H","W",0.41647837,""
62682,"201502240DAL","NBA",1,2015,"2/24/2015",57,0,"TOR","Raptors",92,1591.972,1586.7988,49.503506,"DAL","Mavericks",99,1609.9341,1615.1073,"A","L",0.33647472,""
62682,"201502240DAL","NBA",0,2015,"2/24/2015",59,0,"DAL","Mavericks",99,1609.9341,1615.1073,52.29834,"TOR","Raptors",92,1591.972,1586.7988,"H","W",0.66352528,""
62683,"201502240DET","NBA",0,2015,"2/24/2015",57,0,"DET","Pistons",93,1475.5499,1466.2944,37.001064,"CLE","Cavaliers",102,1589.061,1598.3165,"H","L",0.48056576,""
62683,"201502240DET","NBA",1,2015,"2/24/2015",58,0,"CLE","Cavaliers",102,1589.061,1598.3165,50.65234,"DET","Pistons",93,1475.5499,1466.2944,"A","W",0.51943421,""
62684,"201502240OKC","NBA",1,2015,"2/24/2015",57,0,"IND","Pacers",92,1489.1305,1484.9432,38.946205,"OKC","Thunder",105,1626.3899,1630.5771,"A","L",0.20330334,""
62684,"201502240OKC","NBA",0,2015,"2/24/2015",57,0,"OKC","Thunder",105,1626.3899,1630.5771,53.780888,"IND","Pacers",92,1489.1305,1484.9432,"H","W",0.79669666,""
62685,"201502240WAS","NBA",0,2015,"2/24/2015",57,0,"WAS","Wizards",107,1492.6124,1487.584,39.222603,"GSW","Warriors",114,1716.7808,1721.8092,"H","L",0.32854563,""
62685,"201502240WAS","NBA",1,2015,"2/24/2015",54,0,"GSW","Warriors",114,1716.7808,1721.8092,61.701176,"WAS","Wizards",107,1492.6124,1487.584,"A","W",0.67145437,""
62686,"201502250ATL","NBA",0,2015,"2/25/2015",57,0,"ATL","Hawks",104,1659.9167,1667.8687,57.200409,"DAL","Mavericks",87,1615.1073,1607.1555,"H","W",0.69711351,""
62686,"201502250ATL","NBA",1,2015,"2/25/2015",60,0,"DAL","Mavericks",87,1615.1073,1607.1555,51.523338,"ATL","Hawks",104,1659.9167,1667.8687,"A","L",0.30288649,""
62687,"201502250BOS","NBA",0,2015,"2/25/2015",55,0,"BOS","Celtics",115,1414.2083,1420.4235,32.310383,"NYK","Knicks",94,1290.4558,1284.2406,"H","W",0.78381228,""
62687,"201502250BOS","NBA",1,2015,"2/25/2015",56,0,"NYK","Knicks",94,1290.4558,1284.2406,20.063076,"BOS","Celtics",115,1414.2083,1420.4235,"A","L",0.21618772,""
62688,"201502250CHI","NBA",1,2015,"2/25/2015",55,0,"CHO","Hornets",98,1436.5974,1460.026,36.350861,"CHI","Bulls",86,1584.8634,1561.4348,"A","W",0.19323367,""
62688,"201502250CHI","NBA",0,2015,"2/25/2015",58,0,"CHI","Bulls",86,1584.8634,1561.4348,46.926311,"CHO","Hornets",98,1436.5974,1460.026,"H","L",0.80676633,""
62689,"201502250DEN","NBA",1,2015,"2/25/2015",58,0,"PHO","Suns",110,1518.0731,1529.6576,43.631199,"DEN","Nuggets",96,1390.4323,1378.8478,"A","W",0.53969467,""
62689,"201502250DEN","NBA",0,2015,"2/25/2015",57,0,"DEN","Nuggets",96,1390.4323,1378.8478,28.251963,"PHO","Suns",110,1518.0731,1529.6576,"H","L",0.4603053,""
62690,"201502250HOU","NBA",0,2015,"2/25/2015",57,0,"HOU","Rockets",110,1611.736,1617.1866,52.499596,"LAC","Clippers",105,1646.6588,1641.2081,"H","W",0.59257346,""
62690,"201502250HOU","NBA",1,2015,"2/25/2015",58,0,"LAC","Clippers",105,1646.6588,1641.2081,54.778957,"HOU","Rockets",110,1611.736,1617.1866,"A","L",0.40742654,""
62691,"201502250MIL","NBA",0,2015,"2/25/2015",57,0,"MIL","Bucks",104,1531.3812,1534.0658,44.091343,"PHI","Sixers",88,1288.0411,1285.3566,"H","W",0.87829947,""
62691,"201502250MIL","NBA",1,2015,"2/25/2015",57,0,"PHI","Sixers",88,1288.0411,1285.3566,20.149736,"MIL","Bucks",104,1531.3812,1534.0658,"A","L",0.12170053,""
62692,"201502250MIN","NBA",0,2015,"2/25/2015",56,0,"MIN","Timberwolves",97,1349.5688,1368.3041,27.261446,"WAS","Wizards",77,1487.584,1468.8488,"H","W",0.44550911,""
62692,"201502250MIN","NBA",1,2015,"2/25/2015",58,0,"WAS","Wizards",77,1487.584,1468.8488,37.266617,"MIN","Timberwolves",97,1349.5688,1368.3041,"A","L",0.55449092,""
62693,"201502250NOP","NBA",0,2015,"2/25/2015",57,0,"NOP","Pelicans",102,1477.2747,1482.4463,38.685032,"BRK","Nets",96,1478.0378,1472.8662,"H","W",0.63905227,""
62693,"201502250NOP","NBA",1,2015,"2/25/2015",55,0,"BRK","Nets",96,1478.0378,1472.8662,37.684914,"NOP","Pelicans",102,1477.2747,1482.4463,"A","L",0.36094773,""
62694,"201502250ORL","NBA",1,2015,"2/25/2015",56,0,"MIA","Heat",93,1454.1375,1459.2124,36.266636,"ORL","Magic",90,1328.5109,1323.4359,"A","W",0.5368129,""
62694,"201502250ORL","NBA",0,2015,"2/25/2015",59,0,"ORL","Magic",90,1328.5109,1323.4359,23.255119,"MIA","Heat",93,1454.1375,1459.2124,"H","L",0.4631871,""
62695,"201502250POR","NBA",1,2015,"2/25/2015",57,0,"SAS","Spurs",95,1619.8298,1609.701,51.772343,"POR","Trailblazers",111,1601.993,1612.1218,"A","L",0.38391364,""
62695,"201502250POR","NBA",0,2015,"2/25/2015",56,0,"POR","Trailblazers",111,1601.993,1612.1218,52.008354,"SAS","Spurs",95,1619.8298,1609.701,"H","W",0.61608636,""
62696,"201502250SAC","NBA",0,2015,"2/25/2015",55,0,"SAC","Kings",102,1376.6,1397.0499,30.000759,"MEM","Grizzlies",90,1664.4039,1643.954,"H","W",0.25330046,""
62696,"201502250SAC","NBA",1,2015,"2/25/2015",56,0,"MEM","Grizzlies",90,1664.4039,1643.954,55.033848,"SAC","Kings",102,1376.6,1397.0499,"A","L",0.74669957,""
62697,"201502250UTA","NBA",0,2015,"2/25/2015",56,0,"UTA","Jazz",97,1485.0809,1473.8275,37.78511,"LAL","Lakers",100,1336.9377,1348.1912,"H","L",0.80665612,""
62697,"201502250UTA","NBA",1,2015,"2/25/2015",56,0,"LAL","Lakers",100,1336.9377,1348.1912,25.421923,"UTA","Jazz",97,1485.0809,1473.8275,"A","W",0.19334388,""
62698,"201502260CLE","NBA",1,2015,"2/26/2015",55,0,"GSW","Warriors",99,1721.8092,1709.8292,60.750473,"CLE","Cavaliers",110,1598.3165,1610.2965,"A","L",0.53375721,""
62698,"201502260CLE","NBA",0,2015,"2/26/2015",59,0,"CLE","Cavaliers",110,1598.3165,1610.2965,51.830467,"GSW","Warriors",99,1721.8092,1709.8292,"H","W",0.46624276,""
